method,patch_id,split,image_name,city,x,y,seconds,iou,dice,precision,recall,f1,n_pred,n_gt,count_err,area_ratio_pred,area_ratio_gt,area_abs_error,selected_c,threshold
Otsu,test_chicago28_1536_3584,test,chicago28.tif,chicago,3584,1536,0.0070089550000602685,0.565706248808086,0.7226211803634777,0.5974647213585267,0.9141077905819665,0.7226211803634777,1.0,4.0,3.0,90.91072082519531,59.41963195800781,31.4910888671875,,
Otsu,test_chicago28_2560_2048,test,chicago28.tif,chicago,2048,2560,0.007290564999948401,0.6583639064205826,0.7939920832473942,0.6652904105567682,0.9844323627497688,0.7939920832473942,2.0,7.0,5.0,80.56678771972656,54.44793701171875,26.118850708007812,,
Otsu,test_chicago28_4096_1024,test,chicago28.tif,chicago,1024,4096,0.0074658789999375585,0.27063972446400913,0.4259897109358397,0.2716889839090807,0.9859309167177088,0.42598971093583965,2.0,5.0,3.0,74.58267211914062,20.552444458007812,54.03022766113281,,
Otsu,test_chicago28_4096_1536,test,chicago28.tif,chicago,1536,4096,0.0075978260000511,0.3366737481597436,0.5037485753322481,0.3387983009685979,0.9817146893806632,0.5037485753322481,1.0,1.0,0.0,81.36672973632812,28.080368041992188,53.28636169433594,,
Otsu,test_chicago28_4096_2048,test,chicago28.tif,chicago,2048,4096,0.0070851409999477255,0.3980125200809398,0.5693976475373717,0.4028288041132289,0.9708364157573516,0.5693976475373715,1.0,5.0,4.0,79.53567504882812,33.001708984375,46.533966064453125,,
Otsu,test_chicago29_512_2560,test,chicago29.tif,chicago,2560,512,0.007245254999929784,0.48042079740325766,0.6490327591262471,0.48142618087478595,0.9956719079267304,0.6490327591262472,1.0,6.0,5.0,97.34001159667969,47.06573486328125,50.27427673339844,,
Otsu,test_chicago29_1536_2560,test,chicago29.tif,chicago,2560,1536,0.007521381999936239,0.1439816319728759,0.25172018142383906,0.14413998780708837,0.9924274653280014,0.25172018142383906,2.0,4.0,2.0,92.60711669921875,13.450241088867188,79.15687561035156,,
Otsu,test_chicago29_2048_2560,test,chicago29.tif,chicago,2560,2048,0.008203623999975207,0.16220217289392955,0.27912901331106565,0.16220217289392955,1.0,0.27912901331106565,1.0,5.0,4.0,92.76504516601562,15.04669189453125,77.71835327148438,,
Otsu,test_chicago29_2048_3072,test,chicago29.tif,chicago,3072,2048,0.007132329999990361,0.44037814466409536,0.6114757382226098,0.4468146477126941,0.9683249053012633,0.6114757382226098,1.0,8.0,7.0,88.60855102539062,40.886688232421875,47.72186279296875,,
Otsu,test_chicago29_2560_2048,test,chicago29.tif,chicago,2048,2560,0.007138117999943461,0.4095754283628136,0.5811330420799476,0.41670544249340813,0.9598992073864437,0.5811330420799476,1.0,13.0,12.0,93.45932006835938,40.57197570800781,52.88734436035156,,
Otsu,test_chicago29_2560_2560,test,chicago29.tif,chicago,2560,2560,0.007132569000077638,0.2468836237564312,0.3960010686685511,0.24849425644209872,0.9744180761614128,0.39600106866855106,1.0,10.0,9.0,92.15354919433594,23.500823974609375,68.65272521972656,,
Otsu,test_chicago29_3584_512,test,chicago29.tif,chicago,512,3584,0.007358895000038501,0.4000864792149609,0.5715168100748925,0.40513092868349676,0.9698175465838509,0.5715168100748925,1.0,19.0,18.0,94.09370422363281,39.306640625,54.78706359863281,,
Otsu,test_chicago29_4096_1024,test,chicago29.tif,chicago,1024,4096,0.0069853310000098645,0.4655503256227982,0.6353249253654372,0.48249736720715075,0.9298473666554847,0.635324925365437,1.0,15.0,14.0,87.65945434570312,45.4864501953125,42.173004150390625,,
Otsu,test_chicago29_4096_2560,test,chicago29.tif,chicago,2560,4096,0.006989957999962826,0.18197660253630818,0.30791912825654805,0.18200441092654238,0.999161092846616,0.30791912825654805,1.0,3.0,2.0,92.36373901367188,16.824722290039062,75.53901672363281,,
Otsu,test_chicago30_0_3584,test,chicago30.tif,chicago,3584,0,0.007463472999916121,0.11718660906930387,0.20978878213896363,0.11718714362609592,0.9999610758631428,0.20978878213896365,2.0,6.0,4.0,83.62655639648438,9.800338745117188,73.82621765136719,,
Otsu,test_chicago30_512_1024,test,chicago30.tif,chicago,1024,512,0.007472398000004432,0.3197776680446786,0.4845932398878159,0.3214397059547446,0.9840879120879121,0.48459323988781594,1.0,5.0,4.0,92.99163818359375,30.374526977539062,62.61711120605469,,
Otsu,test_chicago30_1024_512,test,chicago30.tif,chicago,512,1024,0.007003450999945926,0.24549552271271646,0.3942134166456445,0.2480706296097299,0.9594313781052234,0.3942134166456446,1.0,7.0,6.0,93.71795654296875,24.231719970703125,69.48623657226562,,
Otsu,test_chicago30_1024_2560,test,chicago30.tif,chicago,2560,1024,0.007170558000098026,0.006038335485152448,0.012004185670003357,0.006038335485152448,1.0,0.012004185670003355,1.0,2.0,1.0,96.02546691894531,0.579833984375,95.44563293457031,,
Otsu,test_chicago30_1536_512,test,chicago30.tif,chicago,512,1536,0.00748483600000327,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,82.69767761230469,0.0,82.69767761230469,,
Otsu,test_chicago30_1536_4096,test,chicago30.tif,chicago,4096,1536,0.007330735000095956,0.06732172435960602,0.1261507618989,0.06758462799483705,0.9453742751713231,0.12615076189890004,3.0,7.0,4.0,80.97915649414062,5.7891845703125,75.18997192382812,,
Otsu,test_chicago30_2048_1536,test,chicago30.tif,chicago,1536,2048,0.0070339840000315235,0.06964176277229929,0.13021511537059222,0.07035119315623593,0.8735150244584207,0.13021511537059222,1.0,2.0,1.0,88.1134033203125,7.0964813232421875,81.01692199707031,,
Otsu,test_chicago30_2048_3072,test,chicago30.tif,chicago,3072,2048,0.006976804999908381,0.5187507753115148,0.6831282442705091,0.5299376862638852,0.9608975730347762,0.6831282442705091,1.0,9.0,8.0,87.29629516601562,48.14414978027344,39.15214538574219,,
Otsu,test_chicago30_2560_512,test,chicago30.tif,chicago,512,2560,0.007054772999936176,0.2749491274056701,0.4313099581708806,0.27555261747982235,0.992097444114307,0.4313099581708806,1.0,28.0,27.0,88.28887939453125,24.522018432617188,63.76686096191406,,
Otsu,test_chicago30_3072_0,test,chicago30.tif,chicago,0,3072,0.006997693000016625,0.27310737625310705,0.4290405999482803,0.27986218588037837,0.9187999280067563,0.4290405999482804,1.0,24.0,23.0,90.45829772949219,27.553176879882812,62.905120849609375,,
Otsu,test_chicago30_3072_3072,test,chicago30.tif,chicago,3072,3072,0.006971432000000277,0.03895651376567407,0.07499161562494484,0.03895651376567407,1.0,0.07499161562494484,1.0,4.0,3.0,83.20426940917969,3.2413482666015625,79.96292114257812,,
Otsu,test_chicago30_3584_0,test,chicago30.tif,chicago,0,3584,0.007231580000052418,0.09292523155285065,0.17004865268014824,0.09345532392068913,0.9424716213321911,0.1700486526801482,2.0,13.0,11.0,89.80865478515625,8.905410766601562,80.90324401855469,,
Otsu,test_chicago33_512_512,test,chicago33.tif,chicago,512,512,0.007077064999975846,0.28141415496820993,0.43922435830309897,0.28390382188175617,0.969779808777728,0.439224358303099,1.0,5.0,4.0,95.80955505371094,28.048324584960938,67.76123046875,,
Otsu,test_chicago33_512_1536,test,chicago33.tif,chicago,1536,512,0.007065347000093425,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,99.46861267089844,0.0,99.46861267089844,,
Otsu,test_chicago33_512_2560,test,chicago33.tif,chicago,2560,512,0.007103268999912871,0.23747595567446084,0.3838069815991365,0.2403449978548937,0.9521389173935352,0.38380698159913657,1.0,14.0,13.0,94.25125122070312,23.79150390625,70.45974731445312,,
Otsu,test_chicago33_512_4096,test,chicago33.tif,chicago,4096,512,0.007148311000037211,0.319102076773741,0.4838171092175074,0.3247483656739649,0.9483291516672121,0.4838171092175075,2.0,14.0,12.0,91.90559387207031,31.472396850585938,60.433197021484375,,
Otsu,test_chicago33_1536_512,test,chicago33.tif,chicago,512,1536,0.007197012999995422,0.30846132124311687,0.4714871066269809,0.3087531552893052,0.9969451134491063,0.47148710662698085,1.0,4.0,3.0,97.17216491699219,30.094146728515625,67.07801818847656,,
Otsu,test_chicago33_1536_3072,test,chicago33.tif,chicago,3072,1536,0.007337908000067728,0.34260702431618306,0.5103608399347974,0.3460288330172713,0.9719463440897167,0.5103608399347975,1.0,11.0,10.0,93.53828430175781,33.30116271972656,60.23712158203125,,
Otsu,test_chicago33_2048_3072,test,chicago33.tif,chicago,3072,2048,0.0070026559999405436,0.3072607701554925,0.47008336388606736,0.31224848291280743,0.95058217263424,0.47008336388606736,1.0,8.0,7.0,95.550537109375,31.386566162109375,64.16397094726562,,
Otsu,test_chicago33_2560_2560,test,chicago33.tif,chicago,2560,2560,0.007352631999992809,0.2832264093756314,0.4414285854877917,0.2832264093756314,1.0,0.4414285854877917,2.0,14.0,12.0,90.618896484375,25.665664672851562,64.95323181152344,,
Otsu,test_chicago33_3584_2560,test,chicago33.tif,chicago,2560,3584,0.007122087999960058,0.07322586092672217,0.13645936720811447,0.07330998187950304,0.9845714951094551,0.13645936720811444,1.0,2.0,1.0,87.99667358398438,6.5521240234375,81.44454956054688,,
Otsu,test_chicago33_3584_3584,test,chicago33.tif,chicago,3584,3584,0.0071564029999535705,0.42517627702914446,0.5966648250915978,0.44963979601559295,0.8865537295389944,0.5966648250915977,1.0,5.0,4.0,92.08335876464844,46.70257568359375,45.38078308105469,,
Otsu,test_chicago33_4096_1024,test,chicago33.tif,chicago,1024,4096,0.00730879700006426,0.3048127918628923,0.46721306499104515,0.3052214091657247,0.9956271427647325,0.46721306499104515,1.0,10.0,9.0,96.18186950683594,29.485702514648438,66.6961669921875,,
Otsu,test_chicago8_0_1536,test,chicago8.tif,chicago,1536,0,0.00702217599996402,0.3025868676807549,0.46459376366891875,0.31248280328653005,0.9052559291688127,0.4645937636689187,1.0,34.0,33.0,90.11726379394531,31.107330322265625,59.00993347167969,,
Otsu,test_chicago8_0_4096,test,chicago8.tif,chicago,4096,0,0.0070859080000218455,0.33252606215578284,0.49909126973144025,0.3464844300408623,0.8919409087911363,0.49909126973144025,1.0,74.0,73.0,89.34059143066406,34.705352783203125,54.63523864746094,,
Otsu,test_chicago8_512_1024,test,chicago8.tif,chicago,1024,512,0.0071356529999775375,0.37843707659201403,0.5490813951807577,0.40137871570645445,0.8687836205950159,0.5490813951807578,1.0,75.0,74.0,90.25459289550781,41.69769287109375,48.55690002441406,,
Otsu,test_chicago8_1024_1024,test,chicago8.tif,chicago,1024,1024,0.0069692979999445015,0.31384073114437355,0.47774547356438535,0.32803383342698644,0.878840015394019,0.4777454735643854,1.0,64.0,63.0,90.28968811035156,33.701324462890625,56.58836364746094,,
Otsu,test_chicago8_1024_2048,test,chicago8.tif,chicago,2048,1024,0.007378988000027675,0.2948199293064951,0.45538367557317483,0.3176640832378974,0.803909233880027,0.4553836755731749,1.0,63.0,62.0,85.93826293945312,33.95843505859375,51.979827880859375,,
Otsu,test_chicago8_2048_1536,test,chicago8.tif,chicago,1536,2048,0.007236138000052961,0.2792250952419551,0.4365534983335234,0.2877152247357585,0.9044199692820668,0.4365534983335234,1.0,52.0,51.0,91.34635925292969,29.059219360351562,62.287139892578125,,
Otsu,test_chicago8_2048_4096,test,chicago8.tif,chicago,4096,2048,0.007331118000024617,0.10334377433283783,0.1873283318163045,0.10371498470404887,0.9665259847732539,0.1873283318163045,3.0,13.0,10.0,85.91575622558594,9.2193603515625,76.69639587402344,,
Otsu,test_chicago8_2560_1024,test,chicago8.tif,chicago,1024,2560,0.007323530999997274,0.40143137354368524,0.5728876648859637,0.41619077254817743,0.9188292210933721,0.5728876648859637,1.0,95.0,94.0,87.03880310058594,39.424896240234375,47.61390686035156,,
Otsu,test_chicago8_3072_1024,test,chicago8.tif,chicago,1024,3072,0.007455919999983962,0.33303588318022187,0.49966529390896613,0.34416274286491355,0.9115127913651251,0.4996652939089662,1.0,61.0,60.0,89.76593017578125,33.89320373535156,55.87272644042969,,
Otsu,test_chicago8_3072_3072,test,chicago8.tif,chicago,3072,3072,0.007164287000023251,0.5256181850812647,0.6890560039480216,0.5401449347074091,0.9513238579645387,0.6890560039480215,1.0,4.0,3.0,84.80339050292969,48.149871826171875,36.65351867675781,,
Otsu,test_chicago8_3072_4096,test,chicago8.tif,chicago,4096,3072,0.007277838999925734,0.1234113712374582,0.2197082465019351,0.12380444624202007,0.9749185667752444,0.2197082465019351,1.0,4.0,3.0,82.99903869628906,10.540008544921875,72.45903015136719,,
Otsu,test_chicago8_3584_2048,test,chicago8.tif,chicago,2048,3584,0.007687786000019514,0.12818657295264177,0.22724357127767855,0.12871644700486898,0.9688851041530198,0.22724357127767858,4.0,8.0,4.0,87.67051696777344,11.64703369140625,76.02348327636719,,
Otsu,test_chicago8_4096_0,test,chicago8.tif,chicago,0,4096,0.007087270000056378,0.3326509552596727,0.49923193158234636,0.356823396551106,0.830808238903149,0.49923193158234636,1.0,114.0,113.0,85.1226806640625,36.559295654296875,48.563385009765625,,
Otsu,test_chicago8_4096_1536,test,chicago8.tif,chicago,1536,4096,0.0073937099999739075,0.1577014347166204,0.27243886893035113,0.16042274425507957,0.9028804608737397,0.2724388689303511,1.0,31.0,30.0,89.44244384765625,15.89202880859375,73.5504150390625,,
Otsu,test_chicago8_4096_4096,test,chicago8.tif,chicago,4096,4096,0.007713819999935367,0.10301055353648308,0.18678072155558195,0.10349473573337664,0.956557011317081,0.18678072155558198,3.0,2.0,1.0,86.92054748535156,9.404373168945312,77.51617431640625,,
Otsu,test_kitsap9_0_3584,test,kitsap9.tif,kitsap,3584,0,0.007152781000058894,0.008640244575324214,0.017132460501736342,0.008645085305808646,0.9391381608174145,0.017132460501736342,1.0,1.0,0.0,93.28155517578125,0.8586883544921875,92.42286682128906,,
Otsu,test_kitsap9_512_1024,test,kitsap9.tif,kitsap,1024,512,0.007128421999937018,0.22613921779691423,0.3688638525129856,0.22651511748056966,0.992715101397913,0.36886385251298554,1.0,33.0,32.0,93.40248107910156,21.312332153320312,72.09014892578125,,
Otsu,test_kitsap9_512_4096,test,kitsap9.tif,kitsap,4096,512,0.007130468000013934,0.02719452860380301,0.05294913056199144,0.027239221875991572,0.9430985915492958,0.05294913056199144,1.0,6.0,5.0,93.77365112304688,2.70843505859375,91.06521606445312,,
Otsu,test_kitsap9_1536_0,test,kitsap9.tif,kitsap,0,1536,0.01108825699998306,0.0716857194561773,0.13378123484290513,0.07181041864340099,0.976349048193403,0.13378123484290513,1.0,10.0,9.0,98.90213012695312,7.2742462158203125,91.62788391113281,,
Otsu,test_kitsap9_1536_1536,test,kitsap9.tif,kitsap,1536,1536,0.007183188999988488,0.1459882158736279,0.25478135612823183,0.14599466598117028,0.9996974614263319,0.2547813561282318,1.0,14.0,13.0,94.9737548828125,13.869857788085938,81.10389709472656,,
Otsu,test_kitsap9_2048_0,test,kitsap9.tif,kitsap,0,2048,0.0073733520000587305,0.044323576789804885,0.08488475751175359,0.044370883975977694,0.9765106382978723,0.08488475751175358,1.0,2.0,1.0,98.64540100097656,4.482269287109375,94.16313171386719,,
Otsu,test_kitsap9_2048_2048,test,kitsap9.tif,kitsap,2048,2048,0.0071004620000394425,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,99.88899230957031,0.0,99.88899230957031,,
Otsu,test_kitsap9_2048_4096,test,kitsap9.tif,kitsap,4096,2048,0.006985004999933153,0.0024357031894286646,0.004859569908930894,0.0024357031894286646,1.0,0.004859569908930894,1.0,2.0,1.0,99.45106506347656,0.2422332763671875,99.20883178710938,,
Otsu,test_kitsap9_2560_0,test,kitsap9.tif,kitsap,0,2560,0.00718491499992524,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,99.94697570800781,0.0,99.94697570800781,,
Otsu,test_kitsap9_3584_1536,test,kitsap9.tif,kitsap,1536,3584,0.007609699999989061,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,100.0,,
Otsu,test_kitsap9_3584_3072,test,kitsap9.tif,kitsap,3072,3584,0.006944873000065854,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,100.0,,
Otsu,test_kitsap9_4096_512,test,kitsap9.tif,kitsap,512,4096,0.007295038999927783,0.07374354705060825,0.13735783978058685,0.0740949209252875,0.9395786864931847,0.13735783978058685,2.0,9.0,7.0,97.59292602539062,7.6961517333984375,89.89677429199219,,
Otsu,test_kitsap9_4096_3584,test,kitsap9.tif,kitsap,3584,4096,0.007266211999990446,0.00659056002567453,0.01309481786816365,0.00659056002567453,1.0,0.01309481786816365,1.0,1.0,0.0,99.84512329101562,0.6580352783203125,99.18708801269531,,
Otsu,test_tyrol-w1_512_512,test,tyrol-w1.tif,tyrol-w,512,512,0.007157226999993327,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,76.15585327148438,0.0,76.15585327148438,,
Otsu,test_tyrol-w1_1024_1024,test,tyrol-w1.tif,tyrol-w,1024,1024,0.007390743000087241,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,77.28004455566406,0.0,77.28004455566406,,
Otsu,test_tyrol-w1_2560_1536,test,tyrol-w1.tif,tyrol-w,1536,2560,0.007417041000053359,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,83.062744140625,0.0,83.062744140625,,
Otsu,test_tyrol-w1_2560_2560,test,tyrol-w1.tif,tyrol-w,2560,2560,0.007532146000016837,0.019169519957717672,0.03761792240119771,0.019169519957717672,1.0,0.037617922401197705,2.0,3.0,1.0,83.00209045410156,1.5911102294921875,81.41098022460938,,
Otsu,test_tyrol-w1_2560_3072,test,tyrol-w1.tif,tyrol-w,3072,2560,0.00730953300001147,0.14731829077081118,0.25680457106952814,0.14763691532449236,0.9855618519411623,0.25680457106952814,1.0,16.0,15.0,84.48371887207031,12.6556396484375,71.82807922363281,,
Otsu,test_tyrol-w1_2560_3584,test,tyrol-w1.tif,tyrol-w,3584,2560,0.007279962999973577,0.28471509838664555,0.44323461091753774,0.29243695179189644,0.9151286772577399,0.44323461091753774,1.0,38.0,37.0,83.63227844238281,26.725387573242188,56.906890869140625,,
Otsu,test_tyrol-w1_3072_4096,test,tyrol-w1.tif,tyrol-w,4096,3072,0.007361957000057373,0.31706434655252075,0.48147130758258233,0.3258477803162657,0.9216451478022883,0.48147130758258233,1.0,22.0,21.0,85.15548706054688,30.106735229492188,55.04875183105469,,
Otsu,test_tyrol-w1_3584_3584,test,tyrol-w1.tif,tyrol-w,3584,3584,0.007357720999948469,0.17104222076052658,0.29211964817023284,0.17562362660219547,0.8676676821896611,0.29211964817023284,2.0,18.0,16.0,77.94532775878906,15.776824951171875,62.16850280761719,,
Otsu,test_tyrol-w1_4096_1024,test,tyrol-w1.tif,tyrol-w,1024,4096,0.007180640000001404,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,88.75503540039062,0.0,88.75503540039062,,
Otsu,test_tyrol-w1_4096_1536,test,tyrol-w1.tif,tyrol-w,1536,4096,0.007943269999941549,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,83.93211364746094,0.0,83.93211364746094,,
Otsu,test_tyrol-w15_0_3584,test,tyrol-w15.tif,tyrol-w,3584,0,0.007804386999964663,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,67.60444641113281,0.0,67.60444641113281,,
Otsu,test_tyrol-w15_512_1024,test,tyrol-w15.tif,tyrol-w,1024,512,0.007995151000045553,0.13930529826717236,0.24454428234301887,0.14645743482146326,0.7404360850562295,0.24454428234301887,4.0,11.0,7.0,78.5430908203125,15.535736083984375,63.007354736328125,,
